domain,company,vertical,industry_raw,region,source,list_year,stratum
inscribe.ai,Inscribe,fintech_insurance,fintech,us,yc_directory,,yc_directory
searchlight.ai,Searchlight,software_saas,saas,us,yc_directory,,yc_directory
c16bio.com,C16 Biosciences,services_other,other,us,yc_directory,,yc_directory
soundkins.com,"AskMyClass, now Soundkins",edtech,other,us,yc_directory,,yc_directory
useoptic.com,Optic,devtools,devtools,us,yc_directory,,yc_directory
rebellyous.com,Rebellyous Foods,ecommerce_retail,other,us,yc_directory,,yc_directory
satchel.com,Satchel,fintech_insurance,fintech,us,yc_directory,,yc_directory
assemblymade.com,CoderWall,services_other,saas,us,yc_directory,,yc_directory
10by10.io,10 By 10,services_other,ecommerce,us,yc_directory,,yc_directory
mismatch.app,Contrast,devtools,devtools,us,yc_directory,,yc_directory
meruhealth.com,Meru Health,health,ecommerce,eu,yc_directory,,yc_directory
beanstalk.farm,Beanstalk,services_other,other,us,yc_directory,,yc_directory
vimcal.com,Vimcal,software_saas,saas,us,yc_directory,,yc_directory
paladindrones.io,Paladin,software_saas,saas,us,yc_directory,,yc_directory
animaapp.com,Anima App,devtools,devtools,us,yc_directory,,yc_directory
thenextdrop.com,NextDrop,services_other,ecommerce,us,yc_directory,,yc_directory
squadapp.io,Squad,services_other,ecommerce,us,yc_directory,,yc_directory
archform.com,ArchForm,health,other,us,yc_directory,,yc_directory
64xbio.com,64x Bio,health,other,us,yc_directory,,yc_directory
jitx.com,JITX,devtools,other,us,yc_directory,,yc_directory
tallpoppy.com,Tall Poppy,software_saas,saas,us,yc_directory,,yc_directory
viaopt.com,Viaopt,services_other,saas,us,yc_directory,,yc_directory
pocketworlds.com,Pocket Worlds,software_saas,ecommerce,us,yc_directory,,yc_directory
embeddables.com,Embeddables,software_saas,saas,us,yc_directory,,yc_directory
quo.com,Quo (fka OpenPhone),software_saas,saas,us,yc_directory,,yc_directory
labelflow.ai,LabelFlow,software_saas,saas,eu,yc_directory,,yc_directory
onegraph.com,OneGraph,devtools,devtools,us,yc_directory,,yc_directory
regology.com,Regology,software_saas,saas,us,yc_directory,,yc_directory
duffel.com,Duffel,devtools,devtools,eu,yc_directory,,yc_directory
cleargene.com,Clear Gene,health,other,us,yc_directory,,yc_directory
hepatx.com,Hepatx,health,other,us,yc_directory,,yc_directory
easol.com,Easol,software_saas,ecommerce,eu,yc_directory,,yc_directory
corvus-robotics.com,Corvus Robotics,services_other,other,us,yc_directory,,yc_directory
medinas.com,Medinas Health,services_other,other,us,yc_directory,,yc_directory
impactive.io,Impactive (formerly Outvote),software_saas,other,us,yc_directory,,yc_directory
scanwellhealth.com,Scanwell Health,health,other,us,yc_directory,,yc_directory
flinto.app,Flinto,services_other,fintech,us,yc_directory,,yc_directory
ajaib.co.id,Ajaib,fintech_insurance,fintech,us,yc_directory,,yc_directory
cbthera.com,CB Therapeutics,health,other,us,yc_directory,,yc_directory
edwin.ai,Edwin,services_other,other,us,yc_directory,,yc_directory
pineparkhealth.com,Pine Park Health,health,other,us,yc_directory,,yc_directory
collegepulse.com,College Pulse,services_other,saas,us,yc_directory,,yc_directory
ubits.com,UBITS,software_saas,saas,us,yc_directory,,yc_directory
tenderd.com,TENDERD,software_saas,saas,us,yc_directory,,yc_directory
alphavantage.co,Alpha Vantage,fintech_insurance,fintech,us,yc_directory,,yc_directory
bluecargo.io,BlueCargo,software_saas,saas,us,yc_directory,,yc_directory
supplant.com,The Supplant Company,ecommerce_retail,ecommerce,eu,yc_directory,,yc_directory
rain-neuromorphics.com,Rain Neuromorphics,devtools,other,us,yc_directory,,yc_directory
canarytechnologies.com,Canary Technologies,software_saas,saas,us,yc_directory,,yc_directory
quickchat.ai,Quickchat AI,software_saas,saas,eu,yc_directory,,yc_directory
mentalhappy.com,MentalHappy,health,ecommerce,us,yc_directory,,yc_directory
curiousfictions.com,Curious Fictions,services_other,ecommerce,us,yc_directory,,yc_directory
namesandfaces.com,Names & Faces,software_saas,saas,us,yc_directory,,yc_directory
mytos.bio,Mytos,health,other,eu,yc_directory,,yc_directory
atrium.co,Atrium,software_saas,saas,us,yc_directory,,yc_directory
shopwith.co,ShopWith,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
itunes.apple.com,FameGame,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
haikuforteams.com,Haiku,fintech_insurance,fintech,us,yc_directory,,yc_directory
dreamcraft.com,"DreamCraft Entertainment, Inc.",devtools,devtools,us,yc_directory,,yc_directory
prodigaltech.com,Prodigal,fintech_insurance,fintech,us,yc_directory,,yc_directory
fintual.com,Fintual,fintech_insurance,fintech,us,yc_directory,,yc_directory
momentus.space,Momentus,services_other,other,us,yc_directory,,yc_directory
papa.com,Papa,health,ecommerce,us,yc_directory,,yc_directory
botmd.io,Bot MD,health,other,us,yc_directory,,yc_directory
happilabs.org,HappiLabs,services_other,other,us,yc_directory,,yc_directory
vathys.ai,Vathys,services_other,other,us,yc_directory,,yc_directory
novahq.com,Nova,fintech_insurance,fintech,us,yc_directory,,yc_directory
ziffyhomes.com,ZiffyHomes,services_other,other,us,yc_directory,,yc_directory
edenmed.com,Eden,health,other,us,yc_directory,,yc_directory
federacy.com,Federacy,software_saas,saas,us,yc_directory,,yc_directory
skydropx.com,SkydropX,software_saas,ecommerce,us,yc_directory,,yc_directory
shelfengine.com,Shelf Engine,software_saas,ecommerce,us,yc_directory,,yc_directory
heydoctor.com,HeyDoctor,health,other,us,yc_directory,,yc_directory
khatabook.com,Khatabook,fintech_insurance,fintech,us,yc_directory,,yc_directory
mutinyhq.com,Mutiny,software_saas,saas,us,yc_directory,,yc_directory
costplusdrugs.com,"Mark Cuban Cost Plus Drug Company, PBC",health,ecommerce,us,yc_directory,,yc_directory
synkrino.bio,Synkrino Biotherapeutics,health,other,us,yc_directory,,yc_directory
dnovobio.com,dNovo,health,other,us,yc_directory,,yc_directory
brainhi.com,BrainHi,health,saas,us,yc_directory,,yc_directory
fourgrowers.com,Four Growers,services_other,saas,us,yc_directory,,yc_directory
cowrywise.com,Cowrywise,fintech_insurance,fintech,us,yc_directory,,yc_directory
openland.com,Openland,services_other,ecommerce,us,yc_directory,,yc_directory
leena.ai,Leena AI,software_saas,saas,us,yc_directory,,yc_directory
aesculatech.com,AesculaTech,services_other,ecommerce,us,yc_directory,,yc_directory
okcredit.in,OkCredit,fintech_insurance,fintech,us,yc_directory,,yc_directory
ilabservice.ai,iLabService,software_saas,saas,us,yc_directory,,yc_directory
nestorup.com,Nestor,software_saas,saas,us,yc_directory,,yc_directory
goodlyapp.com,Goodly,fintech_insurance,fintech,us,yc_directory,,yc_directory
getoxygen.com,Oxygen,fintech_insurance,fintech,us,yc_directory,,yc_directory
juzibot.com,JuziBot,software_saas,saas,us,yc_directory,,yc_directory
rejuvenationtech.com,Rejuvenation Technologies Inc.,health,other,us,yc_directory,,yc_directory
spate.nyc,SPATE,software_saas,ecommerce,us,yc_directory,,yc_directory
culdesac.com,Culdesac,services_other,other,us,yc_directory,,yc_directory
flockjay.com,Flockjay,software_saas,saas,us,yc_directory,,yc_directory
inokyo.com,Inokyo,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
trexorobotics.com,Trexo Robotics,health,other,us,yc_directory,,yc_directory
gerostatealpha.com,Gerostate Alpha,services_other,other,us,yc_directory,,yc_directory
doriantherapeutics.com,Dorian Therapeutics,health,other,us,yc_directory,,yc_directory
taobotics.com,Taobotics,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
overview.ai,Overview,software_saas,other,us,yc_directory,,yc_directory
circumventpharmaceuticals.com,Circumvent,health,other,us,yc_directory,,yc_directory
cspa.io,CSPA,services_other,saas,us,yc_directory,,yc_directory
positive.co,Positive,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
bottomless.com,Bottomless,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
rentthebackyard.com,Pippin / Rent the Backyard,services_other,other,us,yc_directory,,yc_directory
keepertax.com,Keeper,fintech_insurance,fintech,us,yc_directory,,yc_directory
kunduz.com,Kunduz,edtech,ecommerce,us,yc_directory,,yc_directory
supermedium.com,Supermedium,services_other,ecommerce,us,yc_directory,,yc_directory
kalshi.com,Kalshi,fintech_insurance,fintech,us,yc_directory,,yc_directory
ultralig.ht,Ultralight,devtools,devtools,us,yc_directory,,yc_directory
allsome.com,AllSome Fulfillment,services_other,saas,us,yc_directory,,yc_directory
comradery.com,Comradery,software_saas,saas,us,yc_directory,,yc_directory
elpha.com,Elpha,services_other,ecommerce,us,yc_directory,,yc_directory
pachama.com,Pachama,services_other,other,us,yc_directory,,yc_directory
heycanopy.com,Canopy (was Encarte),fintech_insurance,fintech,us,yc_directory,,yc_directory
devflight.com,DevFlight,software_saas,saas,us,yc_directory,,yc_directory
dyneti.com,Dyneti Technologies,fintech_insurance,fintech,us,yc_directory,,yc_directory
sunsama.com,Sunsama,software_saas,saas,us,yc_directory,,yc_directory
interprime.co,InterPrime,fintech_insurance,fintech,us,yc_directory,,yc_directory
centaur.ai,Centaur,services_other,other,us,yc_directory,,yc_directory
sortingrobotics.com,Sorting Robotics,services_other,saas,us,yc_directory,,yc_directory
preflight.com,Preflight,devtools,devtools,us,yc_directory,,yc_directory
iambiqtech.com,Iambiq Technologies,software_saas,saas,us,yc_directory,,yc_directory
brick.health,Brick Health,health,ecommerce,us,yc_directory,,yc_directory
thebuttermilkco.com,The Buttermilk Company,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
ascen.com,Ascen,software_saas,saas,us,yc_directory,,yc_directory
spirelawfirm.com,Spire Law,services_other,saas,us,yc_directory,,yc_directory
brainkey.ai,BrainKey,health,other,us,yc_directory,,yc_directory
flowercompany.com,FLOWER CO.,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
postscript.io,Postscript,software_saas,ecommerce,us,yc_directory,,yc_directory
medcrypt.co,MedCrypt,software_saas,other,us,yc_directory,,yc_directory
claytonfarms.com,Nebullam (DBA Clayton Farms),ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
kopa.co,Kopa,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
windsor.io,Windsor,software_saas,saas,us,yc_directory,,yc_directory
usehatch.ai,Hatch,software_saas,saas,us,yc_directory,,yc_directory
pointapi.com,Point API,services_other,saas,us,yc_directory,,yc_directory
convex.com,Convex,software_saas,saas,us,yc_directory,,yc_directory
golinks.io,GoLinks,software_saas,saas,us,yc_directory,,yc_directory
stationhq.com,Station,services_other,saas,eu,yc_directory,,yc_directory
basilica.ai,Basilica,devtools,devtools,us,yc_directory,,yc_directory
hutsy.co,Hutsy,services_other,other,us,yc_directory,,yc_directory
leahlabs.com,LEAH Labs,health,other,us,yc_directory,,yc_directory
patternfast.com,Tailornova/Couturme,software_saas,saas,us,yc_directory,,yc_directory
weathercheck.co,WeatherCheck,fintech_insurance,fintech,us,yc_directory,,yc_directory
coursedog.com,Coursedog,edtech,saas,us,yc_directory,,yc_directory
kobo360.com,Kobo360,software_saas,saas,us,yc_directory,,yc_directory
portalentryways.com,Portal Entryways,software_saas,saas,us,yc_directory,,yc_directory
thriveagric.com,Thrive Agric,services_other,other,us,yc_directory,,yc_directory
aiinsurance.io,AI Insurance,fintech_insurance,fintech,us,yc_directory,,yc_directory
theforage.com,Forage,edtech,saas,us,yc_directory,,yc_directory
visly.app,Visly,devtools,devtools,us,yc_directory,,yc_directory
onswitchboard.com,Switchboard,software_saas,saas,us,yc_directory,,yc_directory
windwalk.com,Windwalk,software_saas,ecommerce,us,yc_directory,,yc_directory
ashbyhq.com,Ashby,software_saas,saas,us,yc_directory,,yc_directory
supernova.io,Supernova,devtools,devtools,eu,yc_directory,,yc_directory
evo.do,Evo.Do,software_saas,saas,us,yc_directory,,yc_directory
probablygenetic.com,Probably Genetic,health,other,us,yc_directory,,yc_directory
sapling.ai,Sapling.ai,devtools,saas,us,yc_directory,,yc_directory
termius.com,Termius,devtools,devtools,us,yc_directory,,yc_directory
elph.com,Elph,fintech_insurance,fintech,us,yc_directory,,yc_directory
resistance.bio,ResistanceBio,health,other,us,yc_directory,,yc_directory
nabis.com,Nabis,ecommerce_retail,fintech,us,yc_directory,,yc_directory
volkfi.com,Volk Wireless,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
okteto.com,Okteto,devtools,devtools,eu,yc_directory,,yc_directory
useavalanche.com,Avalanche,software_saas,saas,us,yc_directory,,yc_directory
pershop.app,PerShop,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
purpleplate.co,Purple Plate,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
phiar.net,Phiar,services_other,other,us,yc_directory,,yc_directory
handle.com,Handle,fintech_insurance,fintech,us,yc_directory,,yc_directory
superorder.com,Superorder,software_saas,saas,us,yc_directory,,yc_directory
growexceptionally.com,ExceptionALLY,services_other,other,us,yc_directory,,yc_directory
demodesk.com,Demodesk,software_saas,saas,eu,yc_directory,,yc_directory
doppler.com,Doppler,devtools,devtools,us,yc_directory,,yc_directory
adventurous.co,Adventurous Co,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
intacttherapeutics.com,Intact Therapeutics,health,other,us,yc_directory,,yc_directory
mobot.io,Mobot,devtools,devtools,us,yc_directory,,yc_directory
bunkerhillhealth.com,Bunkerhill Health,health,other,us,yc_directory,,yc_directory
communityphone.org,Community Phone Company,services_other,ecommerce,us,yc_directory,,yc_directory
pyxai.com,Pyxai,software_saas,saas,us,yc_directory,,yc_directory
atomicalchemy.us,Atomic Alchemy,services_other,other,us,yc_directory,,yc_directory
geosite.io,Geosite,software_saas,saas,us,yc_directory,,yc_directory
ravn.com,Ravn,services_other,other,us,yc_directory,,yc_directory
radix.bio,Radix Labs,services_other,other,us,yc_directory,,yc_directory
usecaribou.com,Caribou,fintech_insurance,fintech,eu,yc_directory,,yc_directory
avo.app,Avo,devtools,devtools,eu,yc_directory,,yc_directory
doorport.com,Doorport,software_saas,other,us,yc_directory,,yc_directory
mydailydoctor.com,DailyDoctor,health,other,us,yc_directory,,yc_directory
gotlanded.com,Landed,services_other,ecommerce,us,yc_directory,,yc_directory
wanderlog.com,Wanderlog,software_saas,ecommerce,us,yc_directory,,yc_directory
kinside.com,Kinside,services_other,fintech,us,yc_directory,,yc_directory
demeanor.co,Demeanor.co,services_other,ecommerce,us,yc_directory,,yc_directory
reelables.com,Reelables,software_saas,saas,eu,yc_directory,,yc_directory
instapathbio.com,Instapath Inc.,health,other,us,yc_directory,,yc_directory
jetpackaviation.com,JetPack Aviation,services_other,other,us,yc_directory,,yc_directory
docucharm.com,Docucharm,software_saas,saas,us,yc_directory,,yc_directory
letsfuse.com,Fuse,fintech_insurance,fintech,us,yc_directory,,yc_directory
cocoon.com,Cocoon,software_saas,ecommerce,us,yc_directory,,yc_directory
thefittoform.com,Fit to Form,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
voltalabs.com,"Volta Labs, Inc.",health,other,us,yc_directory,,yc_directory
auravision.ai,Aura Vision,software_saas,ecommerce,eu,yc_directory,,yc_directory
dagger.io,Dagger,devtools,devtools,eu,yc_directory,,yc_directory
alpaca.markets,Alpaca,fintech_insurance,fintech,us,yc_directory,,yc_directory
traverse.ai,Traverse Technologies,software_saas,saas,us,yc_directory,,yc_directory
heartaerospace.com,Heart Aerospace,services_other,other,us,yc_directory,,yc_directory
helloaxel.com,Axel Travel,services_other,ecommerce,us,yc_directory,,yc_directory
endpointhealth.com,Endpoint Health,health,other,us,yc_directory,,yc_directory
zippi.com.br,Zippi,fintech_insurance,fintech,us,yc_directory,,yc_directory
capture.so,Capture,software_saas,saas,us,yc_directory,,yc_directory
nala.com,NALA,fintech_insurance,fintech,us,yc_directory,,yc_directory
grabb-it.io,Grabb-It,software_saas,saas,us,yc_directory,,yc_directory
wren.co,Wren,services_other,ecommerce,us,yc_directory,,yc_directory
shiokmeats.com,Shiok Meats,ecommerce_retail,other,us,yc_directory,,yc_directory
dover.com,Dover,software_saas,saas,us,yc_directory,,yc_directory
seawisecapital.com,Seawise Capital,fintech_insurance,fintech,us,yc_directory,,yc_directory
lowkey.gg,Lowkey,services_other,ecommerce,us,yc_directory,,yc_directory
springinafrica.com,Spring in Africa,fintech_insurance,fintech,us,yc_directory,,yc_directory
credpal.com,CredPal,fintech_insurance,fintech,us,yc_directory,,yc_directory
beacons.ai,Beacons,ecommerce_retail,ecommerce,us,yc_directory,,yc_directory
superb-ai.com,Superb AI,software_saas,saas,us,yc_directory,,yc_directory
getpulse.in,Pulse Active Stations Network,health,ecommerce,us,yc_directory,,yc_directory
cuanto.app,Cuanto,fintech_insurance,fintech,us,yc_directory,,yc_directory
